,POI,lat,long
3202,police,51.5533145,-0.1947215
3203,police,51.553055,-0.194198
3204,police,51.553574,-0.195245
3205,post,51.5511717,-0.200707
3206,post,51.56288079999999,-0.1978322
3207,post,51.5511279,-0.2007942
3208,gym,51.55282589999999,-0.2110149
3209,gym,51.5550569,-0.1971137
3210,gym,51.559308,-0.2100629
3211,gym,51.55501400000001,-0.1971139
3212,gym,51.5520809,-0.1970782
3213,gym,51.555058,-0.197112
3214,gym,51.5610086,-0.2087356
3215,gym,51.5557737,-0.1941225
3216,homeless shelter,51.5469393,-0.1985283
3217,train,51.5586436,-0.2123113
3218,train,51.5469276,-0.2042087
3219,parking,51.5541,-0.1958161
3220,park,51.5527704,-0.2131822
3221,park,51.5545093,-0.1973331
3222,park,51.5631157,-0.1961533
3223,market,51.552682,-0.2109579
3224,market,51.5543209,-0.2123223
3225,soccer field,51.557234,-0.2085203
3226,library,51.5623119,-0.2008228
3227,restaurant,51.5724548,-0.1977066
3228,restaurant,51.572818,-0.1988008
3229,restaurant,51.5734164,-0.1996892
3230,restaurant,51.5729631,-0.1989841
3231,restaurant,51.5733871,-0.2002462
3232,restaurant,51.57266790000001,-0.1991308
3233,restaurant,51.57305969999999,-0.1992498
3234,restaurant,51.5734341,-0.1998115
3235,restaurant,51.5739801,-0.200764
3236,restaurant,51.5734623,-0.1998503
3237,restaurant,51.5739526,-0.2007133
3238,restaurant,51.57352479999999,-0.1999535
3239,restaurant,51.56352690000001,-0.2043934
3240,restaurant,51.57359880000001,-0.2006814
3241,restaurant,51.5622133,-0.1971673
3242,restaurant,51.5724754,-0.198669
3243,restaurant,51.5730161,-0.1997048
3244,restaurant,51.573883,-0.2005856
3245,restaurant,51.5733574,-0.1996816
3246,restaurant,51.574141,-0.2010644
3247,groceries,51.572428,-0.1975414
3248,groceries,51.5723096,-0.1971396
3249,groceries,51.5743062,-0.2012481
3250,groceries,51.5707438,-0.194544
3251,groceries,51.5755365,-0.2134511
3252,groceries,51.5731111,-0.1992141
3253,groceries,51.5720521,-0.1972291
3254,church,51.570891,-0.197159
3255,church,51.5738896,-0.201947
3256,church,51.5765106,-0.1966386
3257,bus,51.5737512,-0.2008223
3258,bus,51.57357690000001,-0.1991391
3259,bus,51.569344,-0.208401
3260,bus,51.57227899999999,-0.1972906
3261,bus,51.568409,-0.208452
3262,bus,51.562981,-0.19884
3263,bus,51.56609,-0.20635
3264,bus,51.564926,-0.216568
3265,bus,51.563812,-0.215544
3266,bus,51.562279,-0.1973832
3267,bus,51.561924,-0.20207
3268,bus,51.56862599999999,-0.202845
3269,bus,51.5711361,-0.195438
3270,bus,51.567799,-0.206932
3271,bus,51.572753,-0.1957334
3272,bus,51.567379,-0.205217
3273,bus,51.570965,-0.195177
3274,bus,51.5718778,-0.1961996
3275,bus,51.565014,-0.215396
3276,bus,51.5651542,-0.1964251
3277,school,51.5746149,-0.2067459
3278,school,51.5717449,-0.2094035
3279,school,51.5672684,-0.2086648
3280,school,51.5681271,-0.199921
3281,school,51.5739532,-0.2015982
3282,school,51.5748524,-0.209808
3283,school,51.57451080000001,-0.201729
3284,school,51.5751544,-0.1979623
3285,school,51.5700689,-0.1954464
3286,hotel,51.5744444,-0.2016118
3287,hotel,51.5759141,-0.2013405
3288,hotel,51.5753414,-0.2038921
3289,hotel,51.571586,-0.2006935
3290,hotel,51.5756811,-0.1973497
3291,hotel,51.572664,-0.1958483
3292,hotel,51.5758111,-0.2047787
3293,hotel,51.5749177,-0.2032013
3294,university,51.5649047,-0.1990987
3295,bar,51.5727164,-0.1959288
3296,cafe,51.5726417,-0.1983213
3297,cafe,51.5727115,-0.1993549
3298,cafe,51.57190259999999,-0.1968973
3299,cafe,51.5737057,-0.2008662
3300,cafe,51.5736989,-0.2008757
3301,cafe,51.56716429999999,-0.1984978
3302,cafe,51.574624,-0.2151699
3303,cafe,51.5720245,-0.1950676
3304,cafe,51.5718053,-0.1959775
3305,cafe,51.5723843,-0.1973599
3306,bank,51.57431450000001,-0.2010805
3307,bank,51.5718845,-0.1964989
3308,bank,51.5720956,-0.1961312
3309,bank,51.5713807,-0.1956647
3310,bank,51.5719894,-0.197017
3311,bank,51.5714637,-0.1949299
3312,bank,51.5720162,-0.1959281
3313,bank,51.5706492,-0.1949514
3314,police,51.5722963,-0.1983224
3315,post,51.571293,-0.195579
3316,post,51.5715238,-0.1944691
3317,post,51.57127,-0.19571
3318,shopping mall,51.56789939999999,-0.2117024
3319,gym,51.5709903,-0.1945972
3320,train,51.5722281,-0.1942171
3321,"atm,",51.5671493,-0.2106275
3322,"atm,",51.5719028,-0.196486
3323,"atm,",51.5742726,-0.2013114
3324,"atm,",51.5629589,-0.1981754
3325,park,51.5684851,-0.2061026
3326,park,51.567204,-0.2007647
3327,market,51.5736554,-0.20077
3328,library,51.57463569999999,-0.2019229
3329,restaurant,51.5810464,-0.1985475
3330,restaurant,51.5808487,-0.1984596
3331,restaurant,51.57953380000001,-0.1982743
3332,restaurant,51.5780415,-0.2076828
3333,restaurant,51.582241,-0.1989957
3334,restaurant,51.5793613,-0.198186
3335,restaurant,51.586032,-0.200038
3336,restaurant,51.5861385,-0.2000294
3337,restaurant,51.5802884,-0.1987643
3338,restaurant,51.5785972,-0.2077335
3339,restaurant,51.5822028,-0.1995741
3340,restaurant,51.5799721,-0.2097859
3341,restaurant,51.583014,-0.1993015
3342,groceries,51.5837472,-0.1999407
3343,groceries,51.5786942,-0.2078242
3344,groceries,51.5862315,-0.2000163
3345,groceries,51.5869982,-0.2155216
3346,groceries,51.5815247,-0.198924
3347,groceries,51.5864798,-0.2000675
3348,groceries,51.5751998,-0.2135175
3349,church,51.5837599,-0.2019561
3350,church,51.5830323,-0.2037041
3351,bus,51.5804282,-0.2101121
3352,bus,51.577374,-0.206671
3353,bus,51.580154,-0.212666
3354,bus,51.580513,-0.212782
3355,bus,51.580009,-0.209727
3356,bus,51.57780500000001,-0.215399
3357,bus,51.576382,-0.213016
3358,bus,51.581627,-0.2132
3359,bus,51.5846447,-0.1997389
3360,bus,51.58157060000001,-0.1987896
3361,bus,51.577637,-0.209344
3362,bus,51.5760199,-0.2043824
3363,bus,51.575382,-0.203646
3364,bus,51.58617,-0.209831
3365,bus,51.57597,-0.215558
3366,bus,51.579472,-0.19813
3367,bus,51.576485,-0.2132
3368,bus,51.585995,-0.209521
3369,bus,51.583084,-0.199647
3370,school,51.5851126,-0.1986431
3371,school,51.5853312,-0.198906
3372,school,51.57882110000001,-0.1980807
3373,school,51.58189710000001,-0.1999732
3374,school,51.5791925,-0.1972924
3375,school,51.57719820000001,-0.2056914
3376,school,51.5821264,-0.1984026
3377,hotel,51.5766728,-0.2051046
3378,hotel,51.57784059999999,-0.2090783
3379,hotel,51.5775853,-0.2078162
3380,hotel,51.5842519,-0.2130643
3381,cafe,51.5792127,-0.1981446
3382,cafe,51.5831716,-0.1997547
3383,cafe,51.5818483,-0.2060718
3384,cafe,51.583287,-0.19979
3385,cafe,51.57808989999999,-0.2025349
3386,cafe,51.5723922,-0.1984011
3387,cafe,51.583474,-0.199884
3388,cafe,51.5807989,-0.1984408
3389,post,51.5804651,-0.1987148
3390,post,51.5804,-0.1988
3391,gym,51.58400899999999,-0.1999874
3392,gym,51.5797262,-0.198344
3393,gym,51.5822733,-0.1997247
3394,museum,51.58257889999999,-0.1984622
3395,museum,51.58669949999999,-0.2025325
3396,train,51.5768236,-0.2134666
3397,parking,51.5768474,-0.2133797
3398,park,51.58515999999999,-0.2110755
3399,park,51.5817749,-0.2060572
3400,market,51.5798907,-0.2096855
3401,restaurant,51.5880567,-0.1999787
3402,restaurant,51.5998099,-0.1962547
3403,restaurant,51.5999023,-0.1960335
3404,restaurant,51.5877348,-0.1999855
3405,restaurant,51.5987561,-0.1969789
3406,restaurant,51.59991830000001,-0.196652
3407,restaurant,51.59968240000001,-0.195843
3408,restaurant,51.6010249,-0.1942243
3409,restaurant,51.5992001,-0.1964352
3410,restaurant,51.6002346,-0.1948482
3411,restaurant,51.601191,-0.1940293
3412,restaurant,51.588296,-0.1999729
3413,restaurant,51.586083,-0.219769
3414,groceries,51.5967727,-0.1979686
3415,groceries,51.6000807,-0.1948785
3416,groceries,51.6006487,-0.1950563
3417,groceries,51.5974,-0.1974
3418,church,51.5996475,-0.1976216
3419,church,51.5954421,-0.2051443
3420,church,51.5977483,-0.1980411
3421,church,51.5962368,-0.1967103
3422,church,51.6005356,-0.1962421
3423,church,51.5947065,-0.1939444
3424,bus,51.59737,-0.212928
3425,bus,51.59733199999999,-0.201581
3426,bus,51.59214,-0.210203
3427,bus,51.594967,-0.20514
3428,bus,51.589794,-0.216373
3429,bus,51.587875,-0.207686
3430,bus,51.59092700000001,-0.212719
3431,bus,51.5895155,-0.1991304
3432,bus,51.597652,-0.198681
3433,bus,51.587933,-0.199744
3434,bus,51.591919,-0.19937
3435,bus,51.595703,-0.204576
3436,bus,51.5905518,-0.1999203
3437,bus,51.593567,-0.207865
3438,bus,51.594112,-0.19885
3439,bus,51.596294,-0.198475
3440,bus,51.597912,-0.197313
3441,bus,51.596714,-0.197202
3442,school,51.5989338,-0.1978083
3443,school,51.5915838,-0.2063007
3444,school,51.5990168,-0.2006007
3445,school,51.5882002,-0.2137078
3446,school,51.5955297,-0.2055123
3447,school,51.5955125,-0.2051165
3448,hotel,51.6009863,-0.1948659
3449,hotel,51.5904135,-0.1994678
3450,university,51.5993888,-0.1953311
3451,university,51.5989709,-0.1959409
3452,bar,51.5995587,-0.1960205
3453,bar,51.6007632,-0.1946784
3454,cafe,51.5947287,-0.1990317
3455,cafe,51.5948029,-0.1990098
3456,cafe,51.5967475,-0.1975324
3457,cafe,51.5967387,-0.1975067
3458,cafe,51.5999974,-0.1963141
3459,cafe,51.596696,-0.1944162
3460,cafe,51.60070529999999,-0.1947471
3461,post,51.5966957,-0.1978875
3462,post,51.5934927,-0.2130777
3463,post,51.601378,-0.1952105
3464,gym,51.5960433,-0.1986575
3465,gym,51.5873826,-0.2006627
3466,park,51.5998689,-0.1970449
3467,market,51.6011505,-0.2090254
3468,market,51.6013022,-0.2088678
3469,market,51.5986249,-0.1983677
3470,library,51.5999032,-0.1952195
3471,restaurant,51.6060871,-0.2080593
3472,restaurant,51.6060543,-0.2076293
3473,restaurant,51.607285,-0.2090742
3474,restaurant,51.59998539999999,-0.1957259
3475,restaurant,51.6008282,-0.1940821
3476,restaurant,51.6051869,-0.2071531
3477,groceries,51.6072479,-0.2089433
3478,groceries,51.6000769,-0.1961408
3479,bus,51.609798,-0.211935
3480,bus,51.603931,-0.207631
3481,bus,51.605583,-0.207884
3482,bus,51.604347,-0.207745
3483,bus,51.60427499999999,-0.205885
3484,bus,51.6106713,-0.207085
3485,bus,51.604321,-0.198287
3486,bus,51.60587700000001,-0.2078
3487,bus,51.6084271,-0.2100082
3488,bus,51.6115155,-0.2091173
3489,bus,51.60664,-0.207034
3490,bus,51.599464,-0.195822
3491,bus,51.610413,-0.206885
3492,bus,51.601265,-0.209093
3493,bus,51.598885,-0.196813
3494,bus,51.6023223,-0.1939958
3495,school,51.6099147,-0.2077483
3496,school,51.6041851,-0.2023332
3497,school,51.6094036,-0.2141047
3498,school,51.60048459999999,-0.1969598
3499,hotel,51.6056851,-0.1947208
3500,cafe,51.6054398,-0.2075234
3501,cafe,51.6048425,-0.206537
3502,cafe,51.6011025,-0.2090473
3503,bank,51.5999557,-0.1950935
3504,post,51.6044649,-0.2073201
3505,gym,51.6077033,-0.2104998
3506,gym,51.6018258,-0.2024714
3507,train,51.6083301,-0.2099142
3508,parking,51.6090981,-0.209729
3509,parking,51.6085185,-0.2106077
3510,park,51.6071365,-0.2004686
3511,park,51.613484,-0.2076838
3512,park,51.6129885,-0.2118394
3513,park,51.6075613,-0.2002698
3514,restaurant,51.6160015,-0.2029221
3515,bus,51.615471,-0.201818
3516,bus,51.616245,-0.19718
3517,school,51.6150178,-0.2019116
3518,cafe,51.6273016,-0.1943686
3519,restaurant,51.6300718,-0.1974188
3520,church,51.6323711,-0.2003757
3521,bus,51.6305016,-0.1976406
3522,bus,51.6334715,-0.2133716
3523,bus,51.639683,-0.198649
3524,bus,51.634483,-0.205416
3525,bus,51.633812,-0.201526
3526,bus,51.63050639999999,-0.1972795
3527,bus,51.633652,-0.212919
3528,bus,51.630161,-0.195154
3529,bus,51.633453,-0.201194
3530,school,51.6393804,-0.1997726
3531,school,51.6300276,-0.1963571
3532,school,51.63995,-0.2006213
3533,park,51.62957400000001,-0.1950934
3534,park,51.6402295,-0.2045563
3535,soccer field,51.6403209,-0.1965301
3536,restaurant,51.6529213,-0.1999627
3537,restaurant,51.6526523,-0.1987185
3538,restaurant,51.6458141,-0.2036798
3539,restaurant,51.6530806,-0.1995685
3540,restaurant,51.6529895,-0.1994041
3541,restaurant,51.6528875,-0.199846
3542,restaurant,51.6527336,-0.1994251
3543,restaurant,51.65276859999999,-0.1995312
3544,restaurant,51.6528575,-0.2091301
3545,restaurant,51.6510202,-0.1966764
3546,restaurant,51.6528517,-0.1998587
3547,restaurant,51.6513325,-0.2016821
3548,restaurant,51.6520324,-0.2024343
3549,groceries,51.652685,-0.2094753
3550,groceries,51.64577920000001,-0.2032739
3551,church,51.6470604,-0.1964208
3552,church,51.653069,-0.200646
3553,bus,51.6442612,-0.1989929
3554,bus,51.645264,-0.20723
3555,bus,51.645836,-0.204519
3556,bus,51.649532,-0.204026
3557,bus,51.644028,-0.211052
3558,bus,51.65277330000001,-0.199407
3559,bus,51.651363,-0.196871
3560,bus,51.65262600000001,-0.198787
3561,bus,51.647438,-0.21706
3562,bus,51.651279,-0.195963
3563,bus,51.649117,-0.203956
3564,bus,51.646259,-0.204156
3565,bus,51.644817,-0.208057
3566,bus,51.643787,-0.210512
3567,bus,51.650082,-0.194811
3568,bus,51.653042,-0.207285
3569,school,51.6452722,-0.2063638
3570,school,51.6447328,-0.2003866
3571,school,51.6516126,-0.1972113
3572,school,51.64866079999999,-0.1941816
3573,school,51.6457282,-0.2028595
3574,school,51.651416,-0.2009428
3575,school,51.6531676,-0.2000191
3576,hotel,51.65201889999999,-0.1981524
3577,university,51.65212289999999,-0.2005449
3578,bar,51.6531329,-0.2066907
3579,bar,51.6433138,-0.2088872
3580,bar,51.65241,-0.2099643
3581,bar,51.6524995,-0.1989742
3582,bar,51.6531333,-0.1992018
3583,cafe,51.6528558,-0.2093699
3584,cafe,51.6518337,-0.1980531
3585,bank,51.6531356,-0.1998519
3586,gym,51.6522294,-0.1979794
3587,museum,51.6528358,-0.2023406
3588,homeless shelter,51.6438177,-0.2067196
3589,train,51.6503017,-0.1939475
3590,parking,51.65121610000001,-0.2135363
3591,parking,51.65188560000001,-0.1989512
3592,parking,51.65204259999999,-0.1994833
3593,parking,51.6518053,-0.2127863
3594,parking,51.6502805,-0.1939535
3595,"atm,",51.6509747,-0.1965906
3596,"atm,",51.65280569999999,-0.2096035
3597,park,51.652945,-0.201898
3598,park,51.6520351,-0.2024344
3599,park,51.6515895,-0.2016991
3600,soccer field,51.6423003,-0.1948
3601,restaurant,51.6559071,-0.2020668
3602,restaurant,51.65801769999999,-0.2009604
3603,restaurant,51.6552021,-0.2019211
3604,restaurant,51.65354989999999,-0.2016153
3605,restaurant,51.6569209,-0.201278
3606,restaurant,51.6566021,-0.2017001
3607,restaurant,51.6584663,-0.2060954
3608,restaurant,51.65807299999999,-0.2008624
3609,restaurant,51.6567216,-0.2019661
3610,restaurant,51.6545705,-0.2017811
3611,restaurant,51.656596,-0.2019444
3612,restaurant,51.6533198,-0.2005826
3613,groceries,51.6558834,-0.2037247
3614,groceries,51.654188,-0.201407
3615,groceries,51.6547578,-0.2015074
3616,groceries,51.6531509,-0.1997625
3617,groceries,51.65281830000001,-0.1999975
3618,church,51.6586104,-0.2043206
3619,church,51.653353,-0.2042753
3620,church,51.6589004,-0.203745
3621,church,51.6583034,-0.2012107
3622,church,51.6541799,-0.202175
3623,church,51.6556782,-0.2047009
3624,church,51.6549018,-0.2029702
3625,church,51.6540264,-0.2042252
3626,church,51.6537438,-0.2053477
3627,church,51.6615504,-0.1942109
3628,bus,51.656456,-0.203941
3629,bus,51.6542948,-0.2014748
3630,bus,51.6537241,-0.2015173
3631,bus,51.652977,-0.202401
3632,bus,51.6529405,-0.2083009
3633,bus,51.65549499999999,-0.204658
3634,bus,51.6558716,-0.2020097
3635,bus,51.6522683,-0.1984724
3636,bus,51.6567279,-0.2018723
3637,bus,51.65494899999999,-0.204362
3638,bus,51.659901,-0.205945
3639,bus,51.658863,-0.200838
3640,bus,51.654072,-0.207606
3641,bus,51.66215500000001,-0.197541
3642,school,51.6563792,-0.2102642
3643,school,51.6586647,-0.2119541
3644,school,51.6553463,-0.2128734
3645,school,51.6562991,-0.2044106
3646,school,51.6562962,-0.210909
3647,school,51.6587439,-0.2048171
3648,school,51.6533123,-0.2030453
3649,school,51.65294610000001,-0.2015546
3650,school,51.65619530000001,-0.2079019
3651,school,51.6561641,-0.1998748
3652,school,51.6538951,-0.2002506
3653,hospital,51.654495,-0.1969834
3654,university,51.6534081,-0.2045645
3655,bar,51.6562393,-0.2077659
3656,bar,51.6533885,-0.2008219
3657,bar,51.6581108,-0.2012143
3658,bar,51.6555307,-0.201681
3659,bar,51.653413,-0.1963754
3660,bar,51.6525884,-0.1993093
3661,bar,51.6531707,-0.2065563
3662,cafe,51.6548929,-0.2015434
3663,cafe,51.6564756,-0.2023917
3664,cafe,51.6576333,-0.2011479
3665,cafe,51.6533508,-0.2006829
3666,cafe,51.6556757,-0.2033212
3667,cafe,51.658444,-0.2042025
3668,cafe,51.6565823,-0.2019471
3669,cafe,51.6560332,-0.2082922
3670,cafe,51.6570136,-0.2014425
3671,cafe,51.6553403,-0.2020454
3672,cafe,51.6535006,-0.2011112
3673,cafe,51.6555,-0.203209
3674,cafe,51.6565991,-0.2019439
3675,cafe,51.6536503,-0.2012772
3676,cafe,51.65292239999999,-0.2000945
3677,bank,51.6547482,-0.201865
3678,bank,51.6551254,-0.2013074
3679,bank,51.6546481,-0.2014048
3680,bank,51.65490819999999,-0.2019802
3681,bank,51.65450449999999,-0.2017717
3682,bank,51.6560189,-0.2078827
3683,post,51.65383569999999,-0.2016604
3684,shopping mall,51.655492,-0.2033422
3685,gym,51.6553365,-0.2023314
3686,gym,51.65629819999999,-0.2114699
3687,gym,51.6586819,-0.2051025
3688,gym,51.6545201,-0.200669
3689,gym,51.6556654,-0.2033183
3690,gym,51.6539009,-0.2002502
3691,parking,51.6556439,-0.2043332
3692,parking,51.6538899,-0.199602
3693,parking,51.656802,-0.2039831
3694,parking,51.6578579,-0.2018957
3695,parking,51.65847400000001,-0.200738
3696,park,51.65940939999999,-0.2119094
3697,park,51.6615231,-0.2001373
3698,park,51.6532084,-0.2010949
3699,market,51.6559845,-0.2041657
3700,library,51.6561592,-0.2044869
3701,bus,51.664455,-0.199084
3702,bus,51.66453199999999,-0.209305
3703,bus,51.668118,-0.196813
3704,bus,51.668575,-0.196145
3705,bus,51.6622535,-0.1972892
3706,bus,51.662865,-0.199104
3707,bus,51.662735,-0.198964
3708,gym,51.6709059,-0.2011301
3709,park,51.6730593,-0.2038892
3710,restaurant,51.5493058,-0.1822461
3711,restaurant,51.5505739,-0.191242
3712,restaurant,51.54931449999999,-0.181951
3713,restaurant,51.5555285,-0.1787364
3714,restaurant,51.5517841,-0.1917778
3715,restaurant,51.55232660000001,-0.1915428
3716,restaurant,51.5490662,-0.1817046
3717,restaurant,51.5496662,-0.1820938
3718,restaurant,51.5511925,-0.1913366
3719,restaurant,51.5499802,-0.1912503
3720,restaurant,51.5573162,-0.1781163
3721,restaurant,51.556211,-0.1788089
3722,restaurant,51.5573846,-0.1781637
3723,restaurant,51.557404,-0.1784009
3724,restaurant,51.551994,-0.1930577
3725,restaurant,51.5497463,-0.1917133
3726,restaurant,51.5550509,-0.1966293
3727,restaurant,51.5592761,-0.1785977
3728,restaurant,51.5494075,-0.1818125
3729,groceries,51.551629,-0.192489
3730,groceries,51.5500433,-0.1912711
3731,groceries,51.5545459,-0.1920536
3732,groceries,51.5562024,-0.1772222
3733,groceries,51.55882279999999,-0.1760054
3734,groceries,51.5494992,-0.1911892
3735,groceries,51.549765,-0.182285
3736,groceries,51.5504894,-0.1835454
3737,groceries,51.5481553,-0.182015
3738,groceries,51.5469655,-0.1798431
3739,church,51.552698,-0.1926122
3740,church,51.55940830000001,-0.1776923
3741,church,51.5579285,-0.1783973
3742,church,51.5532595,-0.1885985
3743,church,51.5553912,-0.1810979
3744,church,51.5569105,-0.1805034
3745,church,51.54710559999999,-0.1793714
3746,church,51.5469143,-0.179233
3747,bus,51.55043,-0.183239
3748,bus,51.5501309,-0.1822837
3749,bus,51.54982,-0.191427
3750,bus,51.5559571,-0.1938877
3751,bus,51.56006350000001,-0.1969142
3752,bus,51.5534517,-0.1894068
3753,bus,51.5515158,-0.191736
3754,bus,51.557014,-0.196191
3755,bus,51.55151,-0.184984
3756,bus,51.556923,-0.195444
3757,bus,51.55733350000001,-0.1782111
3758,bus,51.551781,-0.185132
3759,bus,51.554905,-0.17791
3760,bus,51.55455,-0.196735
3761,bus,51.55468279999999,-0.1916272
3762,bus,51.548195,-0.180587
3763,school,51.5576856,-0.1901138
3764,school,51.5492612,-0.1788739
3765,school,51.5578789,-0.1780295
3766,school,51.5570174,-0.1792897
3767,school,51.5565299,-0.1788765
3768,school,51.5534245,-0.1774621
3769,school,51.5527435,-0.1805985
3770,school,51.5495598,-0.1838451
3771,school,51.54854899999999,-0.1794578
3772,school,51.5499088,-0.1830162
3773,school,51.5578847,-0.1769587
3774,school,51.5503226,-0.1845348
3775,school,51.5528874,-0.1763271
3776,school,51.5491086,-0.1847239
3777,hotel,51.5556941,-0.1767977
3778,hotel,51.5498731,-0.1913159
3779,hotel,51.5519086,-0.1919268
3780,hotel,51.5499243,-0.1809014
3781,hotel,51.5488015,-0.1923311
3782,hotel,51.5512544,-0.1918581
3783,hotel,51.5504639,-0.1800733
3784,hotel,51.5484686,-0.1805947
3785,bar,51.55057619999999,-0.1915398
3786,bar,51.55052870000001,-0.1915319
3787,bar,51.55128149999999,-0.191897
3788,bar,51.551796,-0.192863
3789,bar,51.5512228,-0.1918429
3790,bar,51.55093859999999,-0.1916827
3791,bar,51.5588713,-0.1775261
3792,bar,51.5520266,-0.191899
3793,cafe,51.5490542,-0.1815909
3794,cafe,51.5517245,-0.1916997
3795,cafe,51.5513108,-0.1836686
3796,cafe,51.5556054,-0.1778918
3797,cafe,51.5565638,-0.1776094
3798,cafe,51.5578414,-0.1784112
3799,cafe,51.5554692,-0.1780222
3800,cafe,51.5559081,-0.1781003
3801,cafe,51.5564419,-0.1776616
3802,cafe,51.5512995,-0.1915056
3803,cafe,51.5520613,-0.1931445
3804,cafe,51.54909199999999,-0.1910668
3805,cafe,51.5505386,-0.1912677
3806,cafe,51.55637309999999,-0.1779319
3807,cafe,51.55581590000001,-0.1764954
3808,cafe,51.55599729999999,-0.1774668
3809,bank,51.5494513,-0.1912719
3810,bank,51.5560191,-0.1767087
3811,bank,51.5500407,-0.1912716
3812,bank,51.55556079999999,-0.1748506
3813,bank,51.5471976,-0.1795727
3814,bank,51.5483024,-0.1824169
3815,police,51.5535809,-0.1959174
3816,post,51.5555251,-0.1763775
3817,post,51.5555193,-0.1764109
3818,shopping mall,51.5478286,-0.1814281
3819,shopping mall,51.5498346,-0.1817907
3820,gym,51.5506542,-0.1915547
3821,gym,51.551602,-0.1935416
3822,gym,51.5527538,-0.180566
3823,gym,51.5488,-0.1804517
3824,gym,51.5557843,-0.1785351
3825,gym,51.5479925,-0.1815549
3826,museum,51.5483335,-0.1774182
3827,museum,51.5581696,-0.1750913
3828,train,51.5502591,-0.1831632
3829,train,51.547497,-0.1912376
3830,train,51.5469413,-0.1798833
3831,train,51.548137,-0.192022
3832,parking,51.5495727,-0.1791835
3833,parking,51.5565485,-0.177486
3834,parking,51.56283519999999,-0.1807725
3835,parking,51.5567526,-0.1772032
3836,parking,51.55225009999999,-0.1760565
3837,"atm,",51.5555999,-0.1967248
3838,park,51.5521894,-0.1926744
3839,park,51.5605875,-0.1792373
3840,park,51.5470061,-0.182548
3841,market,51.55549000000001,-0.1783744
3842,market,51.54807659999999,-0.1914212
3843,market,51.5552954,-0.1782336
3844,market,51.5567966,-0.1770033
3845,library,51.550211,-0.1916005
3846,zoo,51.55438530000001,-0.1749792
3847,restaurant,51.57292,-0.195832
3848,restaurant,51.5711498,-0.1934022
3849,restaurant,51.5714707,-0.1955543
3850,restaurant,51.571134,-0.1951362
3851,restaurant,51.5714868,-0.1942897
3852,restaurant,51.5713743,-0.1940143
3853,restaurant,51.571197,-0.195105
3854,restaurant,51.56231510000001,-0.1971658
3855,restaurant,51.571546,-0.19479
3856,restaurant,51.5714866,-0.1942891
3857,church,51.57059779999999,-0.1970962
3858,church,51.57113589999999,-0.1929718
3859,church,51.5716258,-0.1936119
3860,church,51.570988,-0.1924673
3861,bus,51.5714,-0.193644
3862,bus,51.5722531,-0.1953537
3863,bus,51.5718184,-0.1947325
3864,bus,51.569862,-0.186562
3865,bus,51.57227899999999,-0.1972975
3866,bus,51.57295999999999,-0.195617
3867,bus,51.571777,-0.19666
3868,bus,51.56383899999999,-0.196786
3869,bus,51.5714814,-0.1933524
3870,bus,51.567989,-0.183664
3871,bus,51.5679499,-0.1947661
3872,bus,51.57365,-0.200323
3873,school,51.5697382,-0.184679
3874,school,51.56846179999999,-0.1847431
3875,school,51.5697038,-0.1931249
3876,school,51.5688614,-0.1841298
3877,school,51.559712,-0.1763015
3878,school,51.5708046,-0.1930783
3879,hotel,51.570642,-0.1934996
3880,bar,51.5674992,-0.1826815
3881,cafe,51.5680027,-0.1848335
3882,cafe,51.5693622,-0.1854981
3883,museum,51.5696621,-0.1859732
3884,train,51.5727518,-0.1924277
3885,park,51.567476,-0.1883365
3886,park,51.5680391,-0.1855368
3887,park,51.5683199,-0.186723
3888,park,51.5679587,-0.1877308
3889,park,51.5679908,-0.1868863
3890,market,51.5692131,-0.1953346
3891,restaurant,51.5857578,-0.1799097
3892,restaurant,51.58534909999999,-0.1811455
3893,restaurant,51.5856596,-0.1823293
3894,restaurant,51.5860107,-0.18214
3895,restaurant,51.5855197,-0.1835044
3896,restaurant,51.5861706,-0.1838943
3897,groceries,51.5855693,-0.1817135
3898,groceries,51.58586709999999,-0.1811756
3899,church,51.5812086,-0.190852
3900,church,51.5801728,-0.1891884
3901,church,51.58016370000001,-0.1898503
3902,bus,51.586197,-0.186489
3903,bus,51.58646,-0.18759
3904,bus,51.57616,-0.196212
3905,bus,51.587082,-0.191319
3906,bus,51.585007,-0.194432
3907,bus,51.58593399999999,-0.182256
3908,bus,51.58149299999999,-0.1876
3909,bus,51.582443,-0.1799412
3910,bus,51.583897,-0.192946
3911,bus,51.5752961,-0.196449
3912,bus,51.574982,-0.197861
3913,bus,51.580627,-0.192643
3914,bus,51.584484,-0.184392
3915,bus,51.578407,-0.178789
3916,bus,51.585667,-0.181819
3917,school,51.5812815,-0.1886809
3918,school,51.584078,-0.1811512
3919,school,51.5797422,-0.1758806
3920,hotel,51.579068,-0.1825943
3921,hotel,51.5802446,-0.1982245
3922,cafe,51.5857797,-0.1804761
3923,cafe,51.5856236,-0.1820211
3924,cafe,51.5841614,-0.1770715
3925,cafe,51.5857127,-0.1830252
3926,post,51.5856733,-0.1825468
3927,post,51.5856881,-0.18259
3928,gym,51.5858913,-0.1815007
3929,park,51.5851471,-0.182418
3930,park,51.5841273,-0.1781748
3931,park,51.58569379999999,-0.1876023
3932,park,51.58066239999999,-0.1903071
3933,park,51.58269869999999,-0.1909335
3934,park,51.5804613,-0.1909444
3935,market,51.585681,-0.1825461
